,Puzzle Number,Algorithm,Heuristic,Length of the Solution,Length of Search Path,Execution Time(in seconds)
0,1,UCS,N/A,2,15,0.005504131317138672
1,1,GBFS,h1,2,5,0.0010008811950683594
2,1,GBFS,h2,2,5,0.0020020008087158203
3,1,GBFS,h3,2,5,0.0014765262603759766
4,1,GBFS,h4,2,5,0.0015020370483398438
5,1,A/A*,h1,2,5,0.001501321792602539
6,1,A/A*,h2,2,5,0.001501321792602539
7,1,A/A*,h3,2,5,0.0010006427764892578
8,1,A/A*,h4,2,5,0.001501321792602539
