,Puzzle Number,Algorithm,Heuristic,Length of the Solution,Length of Search Path,Execution Time(in seconds)
0,1,UCS,N/A,2,15,0.006004810333251953
1,1,GBFS,h1,2,5,0.001500844955444336
2,1,GBFS,h2,2,5,0.0015010833740234375
3,1,GBFS,h3,2,5,0.001501321792602539
4,1,GBFS,h4,2,5,0.0015017986297607422
5,1,A/A*,h1,2,5,0.0010008811950683594
6,1,A/A*,h2,2,5,0.0015010833740234375
7,1,A/A*,h3,2,5,0.0010008811950683594
8,1,A/A*,h4,2,5,0.001501321792602539
