,Puzzle Number,Algorithm,Heuristic,Length of the Solution,Length of Search Path,Execution Time(in seconds)
0,1,UCS,N/A,2,15,0.012444019317626953
1,1,GBFS,h1,2,5,0.0022809505462646484
2,1,GBFS,h2,2,5,0.004359006881713867
3,1,GBFS,h3,2,5,0.0019409656524658203
4,1,GBFS,h4,2,5,0.0018267631530761719
5,1,A/A*,h1,2,5,0.0019440650939941406
6,1,A/A*,h2,2,5,0.001786947250366211
7,1,A/A*,h3,2,5,0.0022249221801757812
8,1,A/A*,h4,2,5,0.0019121170043945312
